x,y
13.50563449198072,2.778407418201767e-7
13.61128758594557,4.0610345387899525e-7
13.71694067991042,5.85527097529787e-7
13.82259377387527,8.295700164331827e-7
13.928246867840121,1.1554740345694184e-6
14.033899961804972,1.5830212037631494e-6
14.139553055769822,2.1343291971864374e-6
14.245206149734672,2.833480607677035e-6
14.350859243699523,3.705979351826914e-6
14.456512337664373,4.7780352431664495e-6
14.562165431629225,6.099002159283476e-6
14.667818525594075,7.68857041215329e-6
14.773471619558926,9.55569963106163e-6
14.879124713523776,1.1716473837063222e-5
14.984777807488626,1.4182165814922733e-5
15.090430901453477,1.6958870706744307e-5
15.196083995418327,2.004747236044565e-5
15.301737089383177,2.3443962869616733e-5
15.407390183348028,2.7140118420648793e-5
15.513043277312878,3.114482296200388e-5
15.618696371277728,3.5439239707524904e-5
15.724349465242579,3.9992112108089494e-5
15.83000255920743,4.47937300298093e-5
15.93565565317228,4.9838345524805056e-5
16.04130874713713,5.512522664898816e-5
16.14696184110198,6.065942200770903e-5
16.25261493506683,6.645221821756741e-5
16.35826802903168,7.252128711344888e-5
16.46392112299653,7.891026903942771e-5
16.56957421696138,8.566541605052136e-5
16.675227310926232,9.279897146261966e-5
16.780880404891082,1.0035145106556178e-4
16.886533498855933,1.083658465553713e-4
16.992186592820783,1.1688668942899177e-4
17.097839686785633,1.2595915608982957e-4
17.203492780750484,1.356282363113036e-4
17.309145874715334,1.459379837578773e-4
17.414798968680184,1.5696153089397763e-4
17.520452062645035,1.6878838301325808e-4
17.62610515660989,1.8138719992405163e-4
17.731758250574735,1.9479145252957654e-4
17.83741134453959,2.090321661278786e-4
17.943064438504436,2.2413852151741468e-4
18.04871753246929,2.401388464251494e-4
18.154370626434137,2.5706205025236104e-4
18.26002372039899,2.7493953948819146e-4
18.365676814363837,2.938343859918489e-4
18.47132990832869,3.1389640627729873e-4
18.576983002293538,3.350760976820709e-4
18.682636096258392,3.5745533827735904e-4
18.788289190223242,3.8113550764976115e-4
18.893942284188093,4.0623837725773553e-4
18.999595378152943,4.3290537825972826e-4
19.105248472117793,4.6129496156813935e-4
19.210901566082644,4.915778329691651e-4
19.316554660047494,5.239506926251953e-4
19.422207754012344,5.588864898516835e-4
19.527860847977195,5.962491600320358e-4
19.633513941942045,6.36132199305766e-4
19.739167035906895,6.785734961040657e-4
19.844820129871746,7.235442861804877e-4
19.950473223836596,7.709413233229492e-4
20.056126317801446,8.205832769667199e-4
20.161779411766297,8.722122434657659e-4
20.267432505731147,9.255011229026623e-4
20.373085599695997,9.801654673088896e-4
20.478738693660848,0.0010355704030656073
20.584391787625698,0.0010913150719882557
20.69004488159055,0.0011470638335918865
20.7956979755554,0.0012025688652869753
20.90135106952025,0.0012576974988707825
21.0070041634851,0.001312453564505852
21.11265725744995,0.0013669910611681798
21.2183103514148,0.0014216187765928548
21.32396344537965,0.0014769532424954914
21.4296165393445,0.0015336743987254724
21.535269633309355,0.0015924872771640396
21.6409227272742,0.0016541441652119496
21.746575821239055,0.0017193891923114738
21.852228915203902,0.0017889196193430694
21.957882009168756,0.0018633510178892227
22.063535103133603,0.0019431881828850294
22.169188197098457,0.0020288033412478993
22.274841291063304,0.002121030744504087
22.380494385028157,0.0022195461619344786
22.486147478993004,0.002323977961327582
22.591800572957858,0.0024340891402847282
22.697453666922705,0.0025495621345262044
22.80310676088756,0.0026700250597791143
22.908759854852406,0.0027950777133260046
23.01441294881726,0.002924316169469417
23.120066042782106,0.0030573550693780344
23.22571913674696,0.0031941089596853284
23.331372230711807,0.003334151071082953
23.43702532467666,0.0034771133364661293
23.542678418641508,0.0036229089973980532
23.64833151260636,0.0037715476666824953
23.753984606571212,0.0039231418233457525
23.859637700536062,0.004077910979034472
23.965290794500913,0.0042361828594219405
24.070943888465763,0.0043983909232640965
24.176596982430613,0.00456542384552828
24.282250076395464,0.004738097355032639
24.387903170360314,0.004916789712057851
24.493556264325164,0.005102229146625068
24.599209358290015,0.005295137011252633
24.704862452254865,0.005496199436470269
24.810515546219715,0.00570603997287348
24.916168640184566,0.005925194400076681
25.021821734149416,0.006154088835921665
25.127474828114266,0.0063935457079303286
25.233127922079117,0.006644099267747784
25.338781016043967,0.006904791093664666
25.444434110008817,0.007175428779409498
25.550087203973668,0.0074557066159383414
25.655740297938518,0.0077452251540421554
25.76139339190337,0.008043512465210272
25.86704648586822,0.008350045513272442
25.97269957983307,0.00866427018348563
26.078352673797923,0.008985844194294138
26.18400576776277,0.009314542340563238
26.289658861727624,0.009649068598929653
26.39531195569247,0.009988897686279457
26.500965049657324,0.010333530445048806
26.60661814362217,0.010682498864652622
26.712271237587025,0.011035371269848273
26.817924331551872,0.011391757251954019
26.923577425516726,0.011751311784176701
27.029230519481573,0.012113786008953442
27.134883613446426,0.012479164228186467
27.240536707411273,0.012846918496380436
27.346189801376127,0.0132169091521659
27.451842895340974,0.013589033268771127
27.557495989305828,0.013963225304217952
27.663149083270675,0.014339460565202107
27.76880217723553,0.014717760985695265
27.874455271200375,0.015098202347781978
27.98010836516523,0.015480927340210492
28.085761459130076,0.015866534402186733
28.19141455309493,0.016255020092203476
28.29706764705978,0.016646756488328855
28.40272074102463,0.01704216615502897
28.50837383498948,0.01744171122179175
28.61402692895433,0.01784588259590845
28.71968002291918,0.018255190056095542
28.825333116884032,0.018670153722328355
28.930986210848882,0.019091297155214185
29.036639304813733,0.01952007396737473
29.142292398778583,0.01995633055121956
29.247945492743433,0.02040047981889116
29.353598586708284,0.020853033304129437
29.459251680673134,0.02131451674200561
29.564904774637988,0.02178548550476
29.670557868602835,0.022266542080557693
29.77621096256769,0.02275835291844003
29.881864056532535,0.0232616612001167
29.98751715049739,0.02377877292454874
30.093170244462236,0.02430977002818656
30.19882333842709,0.02485515176708441
30.304476432391937,0.02541568567365323
30.41012952635679,0.025991923450001585
30.515782620321637,0.02658408526037927
30.62143571428649,0.027191939681812185
30.727088808251338,0.02781468707968933
30.832741902216192,0.028450854805331608
30.93839499618104,0.02909886941933358
31.044048090145893,0.0297542248776803
31.14970118411074,0.030412183322193954
31.255354278075593,0.031067914974303692
31.36100737204044,0.031716189188205304
31.466660466005294,0.032351628922528956
31.57231355997014,0.03296900893020474
31.677966653934995,0.033563582739580926
31.78361974789984,0.034131420259762006
31.889272841864695,0.03466737231113204
31.994925935829542,0.0351707935346816
32.100579029794396,0.035644827340615574
32.20623212375924,0.0360923960884462
32.3118852177241,0.03651791277561347
32.41753831168894,0.036927020934493904
32.5231914056538,0.03732625619384606
32.628844499618644,0.03772265167816074
32.7344975935835,0.03812331178925179
32.840150687548345,0.03853607332970559
32.9458037815132,0.03896822613004848
33.051456875478046,0.03942288388280728
33.1571099694429,0.03990259054103822
33.262763063407746,0.04040837158021862
33.3684161573726,0.04093978366914179
33.47406925133745,0.04149504282455468
33.5797223453023,0.04207121772769919
33.68537543926715,0.04266447261120628
33.791028533232,0.04327064323791281
33.896681627196855,0.0438842479845568
34.0023347211617,0.0444993517667121
34.107987815126556,0.04511151620860734
34.2136409090914,0.045716727700026195
34.31929400305626,0.04631146795383238
34.424947097021104,0.04689274732791142
34.53060019098596,0.047458109648189674
34.636253284950804,0.04800561731116822
34.74190637891566,0.04853325418933442
34.847559472880505,0.049038242874438545
34.95321256684536,0.049522432656071334
35.058865660810206,0.049985863504530874
35.16451875477506,0.05042889550816272
35.270171848739906,0.05085215645842972
35.37582494270476,0.05125648326469241
35.48147803666961,0.05164285993827062
35.58713113063446,0.052012355325074616
35.69278422459931,0.05236589442570873
35.79843731856416,0.05270300914070981
35.90409041252901,0.053026668141541604
36.00974350649386,0.05333768333185602
36.11539660045871,0.05363672280373263
36.22104969442356,0.05392429584488644
36.32670278838841,0.054200743824884455
36.432355882353264,0.05446623896025293
36.53800897631811,0.05472079293354809
36.643662070282964,0.05496427724129334
36.74931516424781,0.05519487009710076
36.854968258212665,0.05541372427544215
36.96062135217751,0.055620634865349204
37.066274446142366,0.05581541544021706
37.17192754010721,0.05599797194136126
37.277580634072066,0.05616830680379333
37.38323372803691,0.05632650904286693
37.48888682200177,0.05647273382208438
37.594539915966614,0.05660717626719608
37.70019300993147,0.056728694625661054
37.805846103896315,0.05683866178038879
37.91149919786117,0.0569375105071943
38.017152291826015,0.057025430051762346
38.12280538579087,0.05710262105693541
38.228458479755716,0.05716930625719471
38.33411157372057,0.0572257400180751
38.439764667685424,0.05727221699246262
38.54541776165027,0.057309080876845844
38.651070855615124,0.05733585376089617
38.75672394957997,0.05735375190767109
38.862377043544825,0.05736375107353224
38.96803013750967,0.057366589028407744
39.073683231474526,0.05736309475287556
39.17933632543937,0.05735415486489988
39.284989419404226,0.0573406598496825
39.39064251336907,0.057323431798618964
39.49629560733393,0.05730313725285057
39.601948701298774,0.05727995229506835
39.70760179526363,0.05725386495856108
39.813254889228475,0.05722434946689205
39.91890798319333,0.05719022167255776
40.024561077158175,0.057149783967071474
40.13021417112303,0.05710085772509163
40.235867265087876,0.05704084706907408
40.34152035905273,0.05696683402714142
40.44717345301758,0.05687570455437081
40.55282654698243,0.05676262882285001
40.65847964094728,0.05662402898482553
40.76413273491213,0.05645907839993871
40.86978582887698,0.056266240615474084
40.97543892284183,0.05604486076449541
41.08109201680668,0.05579526589681679
41.18674511077153,0.055518807146580446
41.29239820473638,0.055217840110589486
41.39805129870123,0.05489564355945022
41.50370439266608,0.05455566837965855
41.609357486630934,0.05420334101169056
41.71501058059578,0.05384518393057844
41.820663674560635,0.053486206054637365
41.92631676852548,0.053131168311667566
42.031969862490335,0.05278441031594083
42.13762295645518,0.05244969918686379
42.243276050420036,0.05213009919732062
42.34892914438488,0.05182786042390278
42.45458223834974,0.051545029408454304
42.56023533231458,0.05128294649297074
42.66588842627944,0.05103834603612281
42.771541520244284,0.05080879096240834
42.87719461420914,0.05059076370100446
42.98284770817399,0.05037971893675477
43.08850080213884,0.05017017565869782
43.19415389610369,0.04995585274469609
43.29980699006854,0.049729851529827444
43.40546008403339,0.04948430501324585
43.51111317799824,0.049207836680966434
43.616766271963094,0.04889602216256046
43.72241936592794,0.04854311246709095
43.828072459892795,0.04814466850604204
43.93372555385764,0.04769785199291068
44.039378647822495,0.04720163525035538
44.14503174178734,0.04665691198999227
44.250684835752196,0.046066496313810656
44.35633792971704,0.04543484395547844
44.4619910236819,0.04476500132320026
44.56764411764674,0.044070294785789645
44.6732972116116,0.043358821099733526
44.778950305576444,0.04263857584919319
44.8846033995413,0.04191705766888681
44.990256493506145,0.04120093934971985
45.095909587471,0.04049581781194552
45.201562681435846,0.03980605025620917
45.3072157754007,0.03913467917948243
45.412868869365546,0.038486071179280025
45.5185219633304,0.037858089408693264
45.624175057295254,0.037249604495739344
45.7298281512601,0.03665910143453729
45.835481245224955,0.03608466720203075
45.9411343391898,0.035524196143441766
46.046787433154655,0.03497556716248024
46.1524405271195,0.03443678428810785
46.258093621084356,0.03390607452942655
46.3637467150492,0.03338251211072228
46.46939980901406,0.03286418238964183
46.575052902978904,0.03235000424974806
46.68070599694376,0.031839188851621285
46.786359090908604,0.03133099017716611
46.89201218487346,0.030824646442581014
46.997665278838305,0.030319336787569102
47.10331837280316,0.02981415651598631
47.208971466768006,0.029308112904806397
47.31462456073286,0.028799826237081567
47.420277654697706,0.028288103242948316
47.52593074866256,0.02777206962998164
47.63158384262741,0.027250955711699887
47.73723693659226,0.02672428038433523
47.84289003055711,0.02619193896369453
47.94854312452196,0.025654278053574293
48.05419621848681,0.025112149928287433
48.15984931245166,0.024566939317491987
48.26550240641651,0.024020710765444535
48.37115550038136,0.02347654206633052
48.47680859434621,0.02293735172582105
48.582461688311064,0.022406104495262126
48.68811478227591,0.02188570669934726
48.793767876240764,0.021378849490089766
48.89942097020561,0.020887866543344506
49.005074064170465,0.020414613780198067
49.11072715813531,0.019960377218283403
49.216380252100166,0.019527045643814137
