"","candidato","promedio"
"1","federico_gutierrez",25.2646944769624
"2","gustavo_petro",41.2816904937669
"3","ingrid_betancourt",0.954050698256358
"4","rodolfo_hernandez",16.3338182614991
"5","sergio_fajardo",6.25879406088575
