"","candidato","promedio"
"1","federico_gutierrez",25.2790931381424
"2","gustavo_petro",41.4579401283361
"3","ingrid_betancourt",0.7813686221233
"4","rodolfo_hernandez",17.9191977221534
"5","sergio_fajardo",6.07587925434324
